"Latitude","Longitude","Brightness","Scan","Track","Acq_date","Acq_time","Satellite","Instrument","Confidence","Version","Bright_t31","Frp","Daynight","Type"
48.974,130.955,301.5,4.2,1.9,20010422,"0336","Terra","MODIS",43,"6.03",285.3,44.6,"D",0
48.9585,131.006,304.9,4.3,1.9,20010422,"0336","Terra","MODIS",57,"6.03",283.3,65,"D",0
48.9568,130.997,306.3,4.3,1.9,20010422,"0336","Terra","MODIS",57,"6.03",283.2,71.1,"D",0
47.9524,132.588,312,1,1,20010422,"1308","Terra","MODIS",84,"6.03",271.2,17.2,"N",0
48.7134,133.392,306.6,1,1,20010422,"1308","Terra","MODIS",33,"6.03",270.6,11.6,"N",0
48.7115,133.379,334.1,1,1,20010422,"1308","Terra","MODIS",100,"6.03",273.3,38.5,"N",0
48.7095,133.366,314,1,1,20010422,"1308","Terra","MODIS",43,"6.03",271.6,16.3,"N",0
48.993,132.217,300.8,1,1,20010422,"1308","Terra","MODIS",34,"6.03",270.6,9.8,"N",0
48.4949,135.128,300.7,1.5,1.2,20010423,"0241","Terra","MODIS",37,"6.03",285.1,6.1,"D",2
48.4923,135.122,303.8,1.5,1.2,20010423,"0241","Terra","MODIS",45,"6.03",286.2,8.5,"D",2
48.5157,134.474,328.1,1.4,1.2,20010423,"0241","Terra","MODIS",85,"6.03",284,44.7,"D",0
48.5121,134.492,320.2,1.4,1.2,20010423,"0241","Terra","MODIS",80,"6.03",279.2,31,"D",0
48.5986,133.993,305.1,1.3,1.1,20010423,"0241","Terra","MODIS",61,"6.03",271.7,14.7,"D",0
48.5056,134.47,338.5,1.4,1.2,20010423,"0241","Terra","MODIS",91,"6.03",282.5,67.9,"D",0
48.502,134.488,306.6,1.4,1.2,20010423,"0241","Terra","MODIS",59,"6.03",279.2,13,"D",0
48.7158,133.32,309.7,1.2,1.1,20010423,"0241","Terra","MODIS",42,"6.03",280.5,13.6,"D",0
48.7127,133.337,312.3,1.2,1.1,20010423,"0241","Terra","MODIS",54,"6.03",278.8,16.1,"D",0
48.9921,131.439,311,1.1,1,20010423,"0241","Terra","MODIS",71,"6.03",281.5,13,"D",0
48.9897,130.953,305.4,1,1,20010423,"0241","Terra","MODIS",61,"6.03",277,9.2,"D",0
48.5585,132.807,304,1.2,1.1,20010423,"0241","Terra","MODIS",34,"6.03",278.8,8.7,"D",0
48.5556,132.823,323.4,1.2,1.1,20010423,"0241","Terra","MODIS",82,"6.03",282.1,28.7,"D",0
48.1014,132.471,310.7,2.3,1.5,20010424,"0146","Terra","MODIS",70,"6.03",290.1,29.8,"D",0
48.4564,132.732,301.3,3.8,1.8,20010424,"0324","Terra","MODIS",36,"6.03",281.8,33,"D",0
48.2823,132.717,301.7,3.9,1.8,20010424,"0324","Terra","MODIS",44,"6.03",284.3,32.1,"D",0
49.3898,131.531,302,1,1,20010425,"0229","Terra","MODIS",44,"6.03",284.6,5.8,"D",0
48.6119,134.937,301.5,1.1,1.1,20010425,"0229","Terra","MODIS",36,"6.03",285.7,4.7,"D",0
48.57,134.952,336.2,1.1,1.1,20010425,"0229","Terra","MODIS",0,"6.03",289.2,43.5,"D",0
48.5674,134.967,322.1,1.1,1.1,20010425,"0229","Terra","MODIS",0,"6.03",289.4,22.9,"D",0
49.0842,131.597,309.8,1,1,20010425,"0229","Terra","MODIS",69,"6.03",289.4,8.3,"D",0
48.6703,134.257,307.4,1.1,1,20010425,"0229","Terra","MODIS",57,"6.03",289.6,7.2,"D",0
49.1449,130.757,308.2,1,1,20010425,"0229","Terra","MODIS",66,"6.03",292.7,7.2,"D",0
48.6102,134.013,305.5,1.1,1,20010425,"0229","Terra","MODIS",54,"6.03",290.5,5.8,"D",0
48.6012,134.01,303.7,1.1,1,20010425,"0229","Terra","MODIS",37,"6.03",291.3,4.8,"D",0
49.0512,130.836,313.9,1,1,20010425,"0229","Terra","MODIS",74,"6.03",288.3,11.2,"D",0
48.5995,133.789,303,1,1,20010425,"0229","Terra","MODIS",55,"6.03",290.6,4.3,"D",2
48.4124,134.893,310.1,1.1,1.1,20010425,"0229","Terra","MODIS",0,"6.03",287.8,10.1,"D",0
48.5839,133.71,305.3,1,1,20010425,"0229","Terra","MODIS",52,"6.03",290.3,4.9,"D",0
48.5817,133.724,332.3,1,1,20010425,"0229","Terra","MODIS",88,"6.03",291,32.2,"D",0
48.5794,133.738,303.3,1,1,20010425,"0229","Terra","MODIS",22,"6.03",290.1,4,"D",0
48.9915,130.869,317.4,1,1,20010425,"0229","Terra","MODIS",78,"6.03",291.7,13.1,"D",0
48.9826,130.866,308.7,1,1,20010425,"0229","Terra","MODIS",51,"6.03",291.7,5.9,"D",0
48.9506,130.827,306.2,1,1,20010425,"0229","Terra","MODIS",63,"6.03",291.6,5,"D",0
48.5487,132.882,307.3,1,1,20010425,"0229","Terra","MODIS",65,"6.03",293.1,6.3,"D",0
48.4513,132.73,303.2,1,1,20010425,"0229","Terra","MODIS",55,"6.03",288.2,4.5,"D",0
48.3817,132.699,302,1,1,20010425,"0229","Terra","MODIS",50,"6.03",287.5,4.3,"D",0
48.3796,132.712,303.3,1,1,20010425,"0229","Terra","MODIS",55,"6.03",286.9,5.3,"D",0
48.2647,132.674,310.2,1,1,20010425,"0229","Terra","MODIS",66,"6.03",293.4,7.6,"D",0
48.0816,132.474,307,1,1,20010425,"0229","Terra","MODIS",38,"6.03",294.2,4,"D",0
48.0727,132.471,309.5,1,1,20010425,"0229","Terra","MODIS",68,"6.03",293.6,6.1,"D",0
48.433,132.543,327.1,1.5,1.2,20010425,"1338","Terra","MODIS",93,"6.03",272,56,"N",0
48.5988,134.769,306.1,2.6,1.6,20010426,"0134","Terra","MODIS",55,"6.03",287.4,26.9,"D",0
48.5969,134.804,306.9,2.6,1.5,20010426,"0134","Terra","MODIS",49,"6.03",286,29,"D",0
48.5219,132.607,322.3,3.4,1.7,20010426,"0134","Terra","MODIS",65,"6.03",289.5,102.5,"D",0
48.5121,132.598,322.5,3.4,1.7,20010426,"0134","Terra","MODIS",82,"6.03",288.9,105.8,"D",0
48.5106,132.644,313.9,3.4,1.7,20010426,"0134","Terra","MODIS",49,"6.03",287.4,59.8,"D",0
48.4949,132.643,315.5,3.4,1.7,20010426,"0134","Terra","MODIS",45,"6.03",286.6,64,"D",0
48.4349,132.546,342.8,3.4,1.7,20010426,"0134","Terra","MODIS",93,"6.03",291.8,268.4,"D",0
48.4179,132.592,318,3.4,1.7,20010426,"0134","Terra","MODIS",75,"6.03",289.4,79.4,"D",0
48.4406,132.541,345,3.4,1.7,20010426,"0134","Terra","MODIS",94,"6.03",292.8,289.8,"D",0
48.4248,132.54,309.6,3.4,1.7,20010426,"0134","Terra","MODIS",69,"6.03",289.6,42.9,"D",0
48.4233,132.586,312.2,3.4,1.7,20010426,"0134","Terra","MODIS",72,"6.03",290.4,54.8,"D",0
48.4076,132.585,307.2,3.4,1.7,20010426,"0134","Terra","MODIS",34,"6.03",288.1,31.7,"D",0
48.3171,132.44,314.6,3.4,1.7,20010426,"0134","Terra","MODIS",73,"6.03",290.7,65.7,"D",0
48.3238,132.433,311.9,3.4,1.7,20010426,"0134","Terra","MODIS",72,"6.03",290.1,58.5,"D",0
48.3223,132.48,311.6,3.4,1.7,20010426,"0134","Terra","MODIS",71,"6.03",291.2,56.6,"D",0
48.0977,132.454,309.9,3.4,1.7,20010426,"0134","Terra","MODIS",69,"6.03",294.9,38.4,"D",0
48.1036,132.448,310,3.4,1.7,20010426,"0134","Terra","MODIS",69,"6.03",295.4,37.3,"D",0
47.9849,132.715,300.4,3.3,1.7,20010426,"0134","Terra","MODIS",9,"6.03",289.3,13.1,"D",0
48.7142,134.627,305.9,3.3,1.7,20010426,"0311","Terra","MODIS",62,"6.03",289.6,34,"D",0
48.7027,134.669,326.6,3.3,1.7,20010426,"0311","Terra","MODIS",85,"6.03",289.8,138,"D",0
48.6999,134.618,307.4,3.3,1.7,20010426,"0311","Terra","MODIS",65,"6.03",289.4,39.5,"D",0
48.6884,134.66,328.6,3.3,1.7,20010426,"0311","Terra","MODIS",86,"6.03",288.9,151.3,"D",0
48.704,134.613,305,3.3,1.7,20010426,"0311","Terra","MODIS",57,"6.03",289.4,32.9,"D",0
48.6808,134.455,300.2,3.2,1.7,20010426,"0311","Terra","MODIS",31,"6.03",288.7,16.9,"D",0
48.5228,134.439,345.7,3.3,1.7,20010426,"0311","Terra","MODIS",94,"6.03",291.1,295.8,"D",0
48.5116,134.48,311.7,3.3,1.7,20010426,"0311","Terra","MODIS",72,"6.03",289.8,56.4,"D",0
48.9097,132.78,300.7,2.6,1.6,20010426,"0311","Terra","MODIS",40,"6.03",289.1,13.5,"D",0
48.9771,131.658,303.9,2.3,1.5,20010426,"0311","Terra","MODIS",54,"6.03",290.1,13.7,"D",0
48.5214,132.604,372.1,2.7,1.6,20010426,"0312","Terra","MODIS",100,"6.03",296.8,495.1,"D",0
48.5128,132.638,393.4,2.7,1.6,20010426,"0312","Terra","MODIS",100,"6.03",300.2,889.8,"D",0
48.504,132.672,351.5,2.7,1.6,20010426,"0312","Terra","MODIS",96,"6.03",290,265.3,"D",0
48.4995,132.631,382.6,2.7,1.6,20010426,"0312","Terra","MODIS",100,"6.03",296.3,672.3,"D",0
48.4908,132.665,355.7,2.7,1.6,20010426,"0312","Terra","MODIS",98,"6.03",292,304.8,"D",0
48.4952,132.589,315.3,2.7,1.6,20010426,"0312","Terra","MODIS",75,"6.03",293.1,43.3,"D",0
48.3842,132.839,301.3,2.8,1.6,20010426,"0312","Terra","MODIS",44,"6.03",287.8,17.2,"D",0
48.4253,132.542,325.1,2.7,1.6,20010426,"0312","Terra","MODIS",83,"6.03",294,83.4,"D",0
48.4167,132.576,317.3,2.7,1.6,20010426,"0312","Terra","MODIS",77,"6.03",293,52.2,"D",0
48.3372,132.448,307.4,2.6,1.6,20010426,"0312","Terra","MODIS",40,"6.03",291.2,23.5,"D",0
48.3326,132.407,319.8,2.6,1.6,20010426,"0312","Terra","MODIS",80,"6.03",290.4,66.2,"D",0
48.3241,132.44,327.3,2.6,1.6,20010426,"0312","Terra","MODIS",85,"6.03",291.5,99.9,"D",0
48.2635,132.675,304,2.7,1.6,20010426,"0312","Terra","MODIS",42,"6.03",292.1,17.8,"D",0
48.3334,132.438,312.9,2.6,1.6,20010426,"0312","Terra","MODIS",73,"6.03",290.9,40.5,"D",0
48.3286,132.398,311.3,2.6,1.6,20010426,"0312","Terra","MODIS",64,"6.03",289.3,34.2,"D",0
48.3202,132.431,327.8,2.6,1.6,20010426,"0312","Terra","MODIS",85,"6.03",291.6,99.5,"D",0
48.0883,132.602,307.7,2.7,1.6,20010426,"0312","Terra","MODIS",58,"6.03",292.1,25.2,"D",0
48.0794,132.636,342.4,2.8,1.6,20010426,"0312","Terra","MODIS",93,"6.03",293.5,200.3,"D",0
48.0341,132.691,339.1,2.8,1.6,20010426,"0312","Terra","MODIS",91,"6.03",291.3,174.6,"D",0
48.025,132.726,312.9,2.8,1.6,20010426,"0312","Terra","MODIS",51,"6.03",289.2,38.6,"D",0
48.0768,132.628,342.4,2.8,1.6,20010426,"0312","Terra","MODIS",93,"6.03",293.9,200.1,"D",0
48.0409,132.648,307.5,2.8,1.6,20010426,"0312","Terra","MODIS",64,"6.03",291,23.1,"D",0
48.032,132.683,358.2,2.8,1.6,20010426,"0312","Terra","MODIS",99,"6.03",293,351.3,"D",0
48.023,132.718,351.4,2.8,1.6,20010426,"0312","Terra","MODIS",96,"6.03",290.5,281.9,"D",0
48.014,132.753,303,2.8,1.6,20010426,"0312","Terra","MODIS",46,"6.03",288.9,15.9,"D",0
48.0186,132.675,327.4,2.8,1.6,20010426,"0312","Terra","MODIS",85,"6.03",291.6,103.2,"D",0
48.0096,132.71,327.7,2.8,1.6,20010426,"0312","Terra","MODIS",85,"6.03",290.7,106.1,"D",0
48.4777,132.709,321.7,1.6,1.2,20010426,"1243","Terra","MODIS",100,"6.03",270.7,47.5,"N",0
48.477,132.703,319.1,1.6,1.2,20010426,"1243","Terra","MODIS",89,"6.03",270.5,41.6,"N",0
48.4877,132.698,301.7,1.6,1.2,20010426,"1243","Terra","MODIS",25,"6.03",270.1,17.5,"N",0
49.0807,131.584,317.6,1.2,1.1,20010427,"0216","Terra","MODIS",65,"6.03",296.6,13.4,"D",0
49.0789,131.6,317.6,1.2,1.1,20010427,"0216","Terra","MODIS",66,"6.03",296.5,13.5,"D",0
48.6197,135.075,307.8,1,1,20010427,"0216","Terra","MODIS",58,"6.03",295.4,3.7,"D",0
49.1678,130.722,312.4,1.2,1.1,20010427,"0216","Terra","MODIS",60,"6.03",299.3,9.5,"D",0
49.0694,131.597,314,1.2,1.1,20010427,"0216","Terra","MODIS",34,"6.03",297.1,9.6,"D",0
48.9761,131.694,311.7,1.1,1.1,20010427,"0216","Terra","MODIS",62,"6.03",297.2,6.8,"D",0
48.8107,132.958,314.6,1.1,1,20010427,"0216","Terra","MODIS",70,"6.03",295.1,9.6,"D",2
48.8089,132.972,326.6,1.1,1,20010427,"0216","Terra","MODIS",83,"6.03",295.8,22.7,"D",0
48.6372,133.912,310,1,1,20010427,"0216","Terra","MODIS",62,"6.03",295.8,6.8,"D",0
48.6354,133.925,306.9,1,1,20010427,"0216","Terra","MODIS",53,"6.03",294.2,4.6,"D",0
48.6167,134.06,353.7,1,1,20010427,"0216","Terra","MODIS",97,"6.03",298.5,68.2,"D",0
48.6149,134.074,310.9,1,1,20010427,"0216","Terra","MODIS",63,"6.03",296.1,6.7,"D",0
48.5469,134.556,327.8,1,1,20010427,"0216","Terra","MODIS",84,"6.03",296.4,23,"D",0
48.545,134.57,309.6,1,1,20010427,"0216","Terra","MODIS",61,"6.03",295.5,5.8,"D",0
48.7489,132.999,312.4,1,1,20010427,"0216","Terra","MODIS",67,"6.03",296.9,8,"D",0
48.7471,133.013,307.2,1,1,20010427,"0216","Terra","MODIS",50,"6.03",296.1,4.4,"D",0
48.7379,132.937,310.3,1.1,1,20010427,"0216","Terra","MODIS",63,"6.03",296.9,6,"D",2
48.5312,134.406,312.2,1,1,20010427,"0216","Terra","MODIS",67,"6.03",296.3,7.9,"D",0
48.589,133.792,309.8,1,1,20010427,"0217","Terra","MODIS",54,"6.03",294.4,7,"D",2
48.593,133.694,329.2,1,1,20010427,"0217","Terra","MODIS",85,"6.03",296.1,25.4,"D",0
48.5911,133.708,310,1,1,20010427,"0217","Terra","MODIS",63,"6.03",294.1,6.3,"D",0
48.417,134.94,313.1,1,1,20010427,"0217","Terra","MODIS",71,"6.03",297.1,7.1,"D",0
48.415,134.953,314.9,1,1,20010427,"0217","Terra","MODIS",73,"6.03",296.5,8.4,"D",0
48.6843,132.93,320.4,1.1,1,20010427,"0217","Terra","MODIS",77,"6.03",295.7,15.5,"D",0
48.3519,134.815,319.7,1,1,20010427,"0217","Terra","MODIS",71,"6.03",296.6,11.8,"D",0
48.537,132.715,375.9,1.1,1,20010427,"0217","Terra","MODIS",100,"6.03",298.7,143.7,"D",0
48.5352,132.729,347.1,1.1,1,20010427,"0217","Terra","MODIS",94,"6.03",293,56.6,"D",0
48.5404,132.613,355.5,1.1,1,20010427,"0217","Terra","MODIS",98,"6.03",300.7,74.2,"D",0
48.5386,132.627,341.5,1.1,1,20010427,"0217","Terra","MODIS",91,"6.03",296.4,42.8,"D",0
48.5368,132.641,350.8,1.1,1,20010427,"0217","Terra","MODIS",96,"6.03",296.3,63.7,"D",0
48.5297,132.698,368,1.1,1,20010427,"0217","Terra","MODIS",100,"6.03",300.9,112.7,"D",0
48.5279,132.712,415.6,1.1,1,20010427,"0217","Terra","MODIS",100,"6.03",308.2,386,"D",0
48.5261,132.726,374.8,1.1,1,20010427,"0217","Terra","MODIS",100,"6.03",295.3,140.3,"D",0
48.5313,132.61,330.4,1.1,1,20010427,"0217","Terra","MODIS",85,"6.03",302,25.1,"D",0
48.5295,132.624,321.2,1.1,1,20010427,"0217","Terra","MODIS",49,"6.03",296.6,13.1,"D",0
48.5259,132.653,325.1,1.1,1,20010427,"0217","Terra","MODIS",57,"6.03",295,17.8,"D",0
48.5187,132.709,338.8,1.1,1,20010427,"0217","Terra","MODIS",90,"6.03",295.4,40.1,"D",0
48.5169,132.724,317.1,1.1,1,20010427,"0217","Terra","MODIS",71,"6.03",290.6,12.4,"D",0
48.4967,132.659,330.3,1.1,1,20010427,"0217","Terra","MODIS",85,"6.03",296.8,25.7,"D",0
48.491,132.651,327.2,1.1,1,20010427,"0217","Terra","MODIS",83,"6.03",298.3,22.9,"D",0
48.4873,132.679,326.2,1.1,1,20010427,"0217","Terra","MODIS",82,"6.03",295.2,21,"D",0
48.4764,132.691,321,1.1,1,20010427,"0217","Terra","MODIS",51,"6.03",295.7,15,"D",0
48.4746,132.705,325.1,1.1,1,20010427,"0217","Terra","MODIS",81,"6.03",295.6,20.4,"D",0
48.4636,132.717,313.6,1.1,1,20010427,"0217","Terra","MODIS",43,"6.03",292.9,8.7,"D",0
48.4635,132.643,314.3,1.1,1,20010427,"0217","Terra","MODIS",69,"6.03",294.9,9.2,"D",0
48.3819,132.839,324.6,1.1,1,20010427,"0217","Terra","MODIS",81,"6.03",296.6,19.8,"D",0
48.3309,132.512,350.1,1.1,1,20010427,"0217","Terra","MODIS",96,"6.03",297.3,63.3,"D",0
48.3292,132.526,332.6,1.1,1,20010427,"0217","Terra","MODIS",86,"6.03",297.8,29.5,"D",0
48.3255,132.504,319.9,1.1,1,20010427,"0217","Terra","MODIS",76,"6.03",296.7,14.6,"D",0
48.3236,132.518,336.8,1.1,1,20010427,"0217","Terra","MODIS",89,"6.03",297.8,37.1,"D",0
48.2928,132.686,327.2,1.1,1,20010427,"0217","Terra","MODIS",71,"6.03",303.4,20,"D",0
48.2837,132.683,330.8,1.1,1,20010427,"0217","Terra","MODIS",85,"6.03",300.5,23,"D",0
48.2763,132.667,317.8,1.1,1,20010427,"0217","Terra","MODIS",49,"6.03",300.2,8.6,"D",0
48.2259,132.412,328.2,1.1,1,20010427,"0217","Terra","MODIS",83,"6.03",299.3,23.3,"D",0
48.1782,132.414,314.7,1.1,1,20010427,"0217","Terra","MODIS",65,"6.03",301.4,5.8,"D",0
48.0909,132.602,334,1.1,1,20010427,"0217","Terra","MODIS",87,"6.03",300.5,30.3,"D",0
48.0891,132.616,317.9,1.1,1,20010427,"0217","Terra","MODIS",62,"6.03",300.7,10.3,"D",0
48.0818,132.599,314.5,1.1,1,20010427,"0217","Terra","MODIS",44,"6.03",297.9,7,"D",0
48.0724,132.524,315.9,1.1,1,20010427,"0217","Terra","MODIS",70,"6.03",300.4,8.1,"D",0
48.4728,132.681,302.8,1.2,1.1,20010427,"1326","Terra","MODIS",50,"6.03",273.4,11.9,"N",0
48.4824,132.679,316.9,1.2,1.1,20010427,"1326","Terra","MODIS",94,"6.03",273.3,24.2,"N",0
48.4807,132.663,327.4,1.2,1.1,20010427,"1326","Terra","MODIS",100,"6.03",273.9,37.7,"N",0
48.5618,132.93,300.1,1.2,1.1,20010427,"1326","Terra","MODIS",16,"6.03",279.6,9.8,"N",0
48.6257,134.768,314,3.8,1.8,20010428,"0121","Terra","MODIS",70,"6.03",293.1,68.7,"D",0
48.6245,134.82,347.3,3.8,1.8,20010428,"0121","Terra","MODIS",90,"6.03",295.5,372.6,"D",0
48.721,134.653,314.3,2.3,1.5,20010428,"0259","Terra","MODIS",75,"6.03",288.9,38.4,"D",0
48.7085,134.646,327.6,2.3,1.5,20010428,"0259","Terra","MODIS",80,"6.03",289.2,82,"D",0
48.6465,134.781,319.6,2.4,1.5,20010428,"0259","Terra","MODIS",37,"6.03",283.6,49.1,"D",0
48.627,134.527,307.2,2.3,1.5,20010428,"0259","Terra","MODIS",49,"6.03",290.9,17.5,"D",0
48.226,132.254,326.5,1.8,1.3,20010428,"0259","Terra","MODIS",0,"6.03",268.2,66.2,"D",0
48.2208,132.278,328.3,1.8,1.3,20010428,"0259","Terra","MODIS",0,"6.03",268.2,72.5,"D",0
48.2094,132.272,326.9,1.8,1.3,20010428,"0259","Terra","MODIS",74,"6.03",269.4,67.5,"D",0
48.5455,132.742,319.2,1.3,1.1,20010429,"0204","Terra","MODIS",76,"6.03",284.7,24.8,"D",0
48.6144,134.427,309.6,1.6,1.2,20010430,"0247","Terra","MODIS",60,"6.03",270.5,19.6,"D",0
48.6014,134.551,307.9,1.2,1.1,20010502,"0235","Terra","MODIS",58,"6.03",294.2,5.5,"D",0
48.5091,134.548,321.5,2.2,1.4,20010503,"0139","Terra","MODIS",81,"6.03",291,51.9,"D",0
48.5117,134.541,313.4,2.2,1.4,20010503,"0139","Terra","MODIS",74,"6.03",290.6,31.5,"D",0
48.5098,134.571,308,2.2,1.4,20010503,"0139","Terra","MODIS",66,"6.03",290.3,19.6,"D",0
48.4942,134.551,304.9,3.9,1.8,20010503,"0317","Terra","MODIS",59,"6.03",290.6,31.9,"D",0
48.5048,134.551,310.1,3.9,1.8,20010503,"0317","Terra","MODIS",68,"6.03",291.2,56.8,"D",0
48.6402,133.704,313.3,3.5,1.8,20010503,"0317","Terra","MODIS",72,"6.03",289,65.1,"D",0
48.6277,133.748,305.9,3.6,1.8,20010503,"0317","Terra","MODIS",58,"6.03",289.3,31.2,"D",0
48.5376,134.793,303.4,1,1,20010504,"0222","Terra","MODIS",56,"6.03",284.2,5.4,"D",0
48.4418,134.809,308.7,1,1,20010504,"0222","Terra","MODIS",41,"6.03",287.3,6.6,"D",0
48.4396,134.823,355,1,1,20010504,"0222","Terra","MODIS",92,"6.03",290.6,74.2,"D",0
48.4307,134.82,333.9,1,1,20010504,"0222","Terra","MODIS",77,"6.03",287.1,32.9,"D",0
48.6735,132.964,307.1,1,1,20010504,"0222","Terra","MODIS",65,"6.03",278.7,8,"D",0
48.6716,132.977,311,1,1,20010504,"0222","Terra","MODIS",71,"6.03",278.4,10.4,"D",0
48.6135,132.994,304.8,1,1,20010504,"0222","Terra","MODIS",60,"6.03",281.2,6.3,"D",0
48.137,132.501,309.4,1,1,20010504,"0223","Terra","MODIS",69,"6.03",290.1,6.5,"D",0
48.6303,134.532,301.9,1.9,1.4,20010507,"0253","Terra","MODIS",37,"6.03",282.9,9.2,"D",0
48.6929,134.286,304.4,1.9,1.3,20010507,"0253","Terra","MODIS",59,"6.03",285.1,10.8,"D",0
48.621,134.549,327.5,1.9,1.4,20010507,"0253","Terra","MODIS",0,"6.03",283.1,66.4,"D",0
48.6154,134.574,304,1.9,1.4,20010507,"0253","Terra","MODIS",0,"6.03",281.6,12.7,"D",0
48.1229,132.457,305.4,1.6,1.2,20010507,"0253","Terra","MODIS",57,"6.03",279.5,10.9,"D",0
48.1227,132.452,308.4,1.6,1.2,20010507,"0253","Terra","MODIS",67,"6.03",279.8,15.9,"D",0
48.5982,134.698,316,1.8,1.3,20010510,"0145","Terra","MODIS",66,"6.03",295.9,22.7,"D",0
48.9744,132.146,316.3,1,1,20010511,"0228","Terra","MODIS",65,"6.03",298.9,8.2,"D",0
48.8339,132.952,311.9,1,1,20010511,"0228","Terra","MODIS",60,"6.03",296.1,7,"D",0
48.8318,132.965,313.9,1,1,20010511,"0228","Terra","MODIS",66,"6.03",296.8,8.7,"D",0
48.6476,134.115,319.4,1.1,1,20010511,"0228","Terra","MODIS",75,"6.03",298.3,12.6,"D",0
48.6157,134.192,316.1,1.1,1,20010511,"0228","Terra","MODIS",38,"6.03",296.3,9.7,"D",0
48.6133,134.206,316.4,1.1,1,20010511,"0228","Terra","MODIS",41,"6.03",295.5,10.4,"D",0
48.7124,133.308,328.4,1,1,20010511,"0228","Terra","MODIS",83,"6.03",301.9,21.1,"D",0
48.7102,133.322,360.8,1,1,20010511,"0228","Terra","MODIS",100,"6.03",303.8,85,"D",0
48.7081,133.335,332.6,1,1,20010511,"0228","Terra","MODIS",86,"6.03",300.9,27.5,"D",0
48.6123,133.924,327.3,1,1,20010511,"0228","Terra","MODIS",82,"6.03",300.7,20.7,"D",0
48.61,133.938,322.7,1,1,20010511,"0228","Terra","MODIS",78,"6.03",299.8,15.3,"D",0
48.9983,132.158,311.8,3.6,1.8,20010512,"0133","Terra","MODIS",34,"6.03",295.4,33.5,"D",0
48.9833,132.108,311,3.6,1.8,20010512,"0133","Terra","MODIS",31,"6.03",296.7,32.4,"D",0
48.9822,132.157,320.2,3.6,1.8,20010512,"0133","Terra","MODIS",76,"6.03",296.7,82.6,"D",0
48.9904,132.15,322.6,3.6,1.8,20010512,"0133","Terra","MODIS",79,"6.03",296.3,99.9,"D",0
48.9743,132.149,312.7,3.6,1.8,20010512,"0133","Terra","MODIS",46,"6.03",296.3,40.4,"D",0
48.628,134.693,311.8,2.6,1.6,20010512,"0133","Terra","MODIS",58,"6.03",297.3,25.3,"D",0
48.6235,134.686,311.6,2.6,1.6,20010512,"0133","Terra","MODIS",58,"6.03",297.3,25.4,"D",0
48.6466,134.697,311.5,3.3,1.7,20010512,"0311","Terra","MODIS",63,"6.03",295.6,39.2,"D",0
48.635,134.739,311,3.3,1.7,20010512,"0311","Terra","MODIS",56,"6.03",295.3,36.7,"D",0
48.6396,134.735,313.3,3.3,1.7,20010512,"0311","Terra","MODIS",18,"6.03",295.5,40.5,"D",0
49.3555,131.543,310.8,2.2,1.4,20010512,"0311","Terra","MODIS",51,"6.03",299.3,16.1,"D",0
49.3485,131.572,309.5,2.2,1.4,20010512,"0311","Terra","MODIS",37,"6.03",298.7,13.7,"D",0
49.35,131.567,311.2,2.2,1.4,20010512,"0311","Terra","MODIS",36,"6.03",299,16,"D",0
48.998,132.148,315.3,2.4,1.5,20010512,"0311","Terra","MODIS",48,"6.03",299.1,24.7,"D",0
48.9854,132.14,336.5,2.4,1.5,20010512,"0311","Terra","MODIS",88,"6.03",301.8,110.1,"D",0
48.9905,132.138,342.3,2.4,1.5,20010512,"0311","Terra","MODIS",91,"6.03",301.1,148.6,"D",0
48.9779,132.13,323.1,2.4,1.5,20010512,"0311","Terra","MODIS",77,"6.03",300.6,53.8,"D",0
48.9737,130.951,325.1,2.1,1.4,20010512,"0311","Terra","MODIS",78,"6.03",298.2,50.2,"D",0
49.0152,130.833,306.1,1.9,1.4,20010512,"1243","Terra","MODIS",67,"6.03",288.1,24.6,"N",0
49.3911,131.556,305,1.7,1.3,20010512,"1243","Terra","MODIS",63,"6.03",287.2,18.1,"N",0
49.3848,131.544,319.8,1.2,1.1,20010513,"0216","Terra","MODIS",33,"6.03",303.6,10.4,"D",0
49.3734,131.558,335.8,1.2,1.1,20010513,"0216","Terra","MODIS",87,"6.03",306.3,33.8,"D",0
48.7968,135.022,334.5,1,1,20010513,"0216","Terra","MODIS",0,"6.03",301.4,27.6,"D",0
49.1607,131.53,316.3,1.2,1.1,20010513,"0216","Terra","MODIS",59,"6.03",301,9.5,"D",0
49.1589,131.546,320.3,1.2,1.1,20010513,"0216","Terra","MODIS",69,"6.03",302.2,13.2,"D",0
48.9907,132.113,323,1.1,1.1,20010513,"0216","Terra","MODIS",74,"6.03",305.6,13.5,"D",0
48.6418,134.749,313.9,1,1,20010513,"0216","Terra","MODIS",49,"6.03",300.4,5.4,"D",0
48.9813,132.11,335.1,1.1,1.1,20010513,"0216","Terra","MODIS",86,"6.03",306.1,30.3,"D",0
48.9795,132.125,330.9,1.1,1,20010513,"0216","Terra","MODIS",82,"6.03",307.5,23.5,"D",0
48.6955,134.107,313.8,1,1,20010513,"0216","Terra","MODIS",52,"6.03",299.1,6.1,"D",0
48.8051,132.869,325,1.1,1,20010513,"0216","Terra","MODIS",77,"6.03",302.8,15.8,"D",2
49.0235,130.85,349.5,1.2,1.1,20010513,"0216","Terra","MODIS",95,"6.03",308.2,68.1,"D",0
48.6106,134.187,317.3,1,1,20010513,"0216","Terra","MODIS",54,"6.03",303.9,7.4,"D",0
